event_id,org_id,account_id,user_id,feature_name,event_type,timestamp
evt_000764,org_001,acc_003,usr_acc_003_3,report_view,click,2026-01-13T18:42:37.659868
evt_000765,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-01-13T18:42:37.659868
evt_000766,org_001,acc_003,usr_acc_003_3,report_view,click,2026-01-14T16:25:37.659889
evt_000767,org_001,acc_003,usr_acc_003_3,export_report,click,2026-01-14T16:25:37.659889
evt_000768,org_001,acc_003,usr_acc_003_3,export_report,click,2026-01-18T16:27:37.659921
evt_000769,org_001,acc_003,usr_acc_003_3,export_report,click,2026-01-18T16:27:37.659921
evt_000770,org_001,acc_003,usr_acc_003_3,api_call,click,2026-01-18T16:27:37.659921
evt_000771,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-01-18T16:27:37.659921
evt_000772,org_001,acc_003,usr_acc_003_3,report_view,click,2026-01-19T11:59:37.659951
evt_000773,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-01-20T08:15:37.659969
evt_000774,org_001,acc_003,usr_acc_003_3,report_view,click,2026-01-21T15:38:37.659985
evt_000775,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-01-21T15:38:37.659985
evt_000776,org_001,acc_003,usr_acc_003_3,export_report,click,2026-01-22T11:34:37.660007
evt_000777,org_001,acc_003,usr_acc_003_3,settings_update,click,2026-01-23T12:14:37.660024
evt_000778,org_001,acc_003,usr_acc_003_3,settings_update,click,2026-01-23T12:14:37.660024
evt_000779,org_001,acc_003,usr_acc_003_3,report_view,click,2026-01-23T12:14:37.660024
evt_000780,org_001,acc_003,usr_acc_003_3,api_call,click,2026-01-25T10:42:37.660057
evt_000781,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-01-25T10:42:37.660057
evt_000782,org_001,acc_003,usr_acc_003_3,settings_update,click,2026-01-26T16:37:37.660077
evt_000783,org_001,acc_003,usr_acc_003_3,api_call,click,2026-01-26T16:37:37.660077
evt_000784,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-01-26T16:37:37.660077
evt_000785,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-01-26T16:37:37.660077
evt_000786,org_001,acc_003,usr_acc_003_3,api_call,click,2026-01-30T14:26:37.660113
evt_000787,org_001,acc_003,usr_acc_003_3,export_report,click,2026-01-30T14:26:37.660113
evt_000788,org_001,acc_003,usr_acc_003_3,settings_update,click,2026-01-30T14:26:37.660113
evt_000789,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-01-31T11:19:37.660139
evt_000790,org_001,acc_003,usr_acc_003_3,settings_update,click,2026-01-31T11:19:37.660139
evt_000791,org_001,acc_003,usr_acc_003_3,api_call,click,2026-01-31T11:19:37.660139
evt_000792,org_001,acc_003,usr_acc_003_3,api_call,click,2026-01-31T11:19:37.660139
evt_000793,org_001,acc_003,usr_acc_003_3,export_report,click,2026-02-01T10:24:37.660168
evt_000794,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-01T10:24:37.660168
evt_000795,org_001,acc_003,usr_acc_003_3,report_view,click,2026-02-01T10:24:37.660168
evt_000796,org_001,acc_003,usr_acc_003_3,settings_update,click,2026-02-02T15:54:37.660201
evt_000797,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-02-04T12:24:37.660221
evt_000798,org_001,acc_003,usr_acc_003_3,api_call,click,2026-02-05T17:46:37.660242
evt_000799,org_001,acc_003,usr_acc_003_3,export_report,click,2026-02-05T17:46:37.660242
evt_000800,org_001,acc_003,usr_acc_003_3,report_view,click,2026-02-07T08:13:37.660267
evt_000801,org_001,acc_003,usr_acc_003_3,api_call,click,2026-02-09T11:44:37.660288
evt_000802,org_001,acc_003,usr_acc_003_3,export_report,click,2026-02-09T11:44:37.660288
evt_000803,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-10T12:24:37.660310
evt_000804,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-10T12:24:37.660310
evt_000805,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-10T12:24:37.660310
evt_000806,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-11T15:29:37.660334
evt_000807,org_001,acc_003,usr_acc_003_3,export_report,click,2026-02-11T15:29:37.660334
evt_000808,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-11T15:29:37.660334
evt_000809,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-11T15:29:37.660334
evt_000810,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-02-12T17:55:37.660365
evt_000811,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-12T17:55:37.660365
evt_000812,org_001,acc_003,usr_acc_003_3,export_report,click,2026-02-13T17:37:37.660383
evt_000813,org_001,acc_003,usr_acc_003_3,export_report,click,2026-02-13T17:37:37.660383
evt_000814,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-13T17:37:37.660383
evt_000815,org_001,acc_003,usr_acc_003_3,settings_update,click,2026-02-14T17:53:37.660404
evt_000816,org_001,acc_003,usr_acc_003_3,report_view,click,2026-02-14T17:53:37.660404
evt_000817,org_001,acc_003,usr_acc_003_3,report_view,click,2026-02-14T17:53:37.660404
evt_000818,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-14T17:53:37.660404
evt_000819,org_001,acc_003,usr_acc_003_3,api_call,click,2026-02-15T15:46:37.660427
evt_000820,org_001,acc_003,usr_acc_003_3,export_report,click,2026-02-15T15:46:37.660427
evt_000821,org_001,acc_003,usr_acc_003_3,report_view,click,2026-02-15T15:46:37.660427
evt_000822,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-15T15:46:37.660427
evt_000823,org_001,acc_003,usr_acc_003_3,settings_update,click,2026-02-16T16:31:37.660458
evt_000824,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-02-17T09:52:37.660475
evt_000825,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-02-18T18:14:37.660506
evt_000826,org_001,acc_003,usr_acc_003_3,export_report,click,2026-02-18T18:14:37.660506
evt_000827,org_001,acc_003,usr_acc_003_3,report_view,click,2026-02-19T13:03:37.660531
evt_000828,org_001,acc_003,usr_acc_003_3,api_call,click,2026-02-19T13:03:37.660531
evt_000829,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-02-19T13:03:37.660531
evt_000830,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-02-19T13:03:37.660531
evt_000831,org_001,acc_003,usr_acc_003_3,settings_update,click,2026-02-20T14:00:37.660561
evt_000832,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-20T14:00:37.660561
evt_000833,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-02-20T14:00:37.660561
evt_000834,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-02-21T18:27:37.660585
evt_000835,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-22T11:12:37.660603
evt_000836,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-22T11:12:37.660603
evt_000837,org_001,acc_003,usr_acc_003_3,api_call,click,2026-02-22T11:12:37.660603
evt_000838,org_001,acc_003,usr_acc_003_3,report_view,click,2026-02-23T14:29:37.660644
evt_000839,org_001,acc_003,usr_acc_003_3,export_report,click,2026-02-23T14:29:37.660644
evt_000840,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-02-24T09:41:37.660665
evt_000841,org_001,acc_003,usr_acc_003_3,report_view,click,2026-02-25T14:35:37.660682
evt_000842,org_001,acc_003,usr_acc_003_3,report_view,click,2026-02-26T10:05:37.660699
evt_000843,org_001,acc_003,usr_acc_003_3,integration_enabled,click,2026-02-26T10:05:37.660699
evt_000844,org_001,acc_003,usr_acc_003_3,settings_update,click,2026-02-26T10:05:37.660699
evt_000845,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-02-26T10:05:37.660699
evt_000846,org_001,acc_003,usr_acc_003_3,dashboard_view,click,2026-03-01T17:30:37.660733
evt_000847,org_001,acc_003,usr_acc_003_3,export_report,click,2026-03-03T16:36:37.660752
evt_000848,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-01-03T11:37:37.660789
evt_000849,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-03T11:37:37.660789
evt_000850,org_001,acc_004,usr_acc_004_1,export_report,click,2026-01-03T11:37:37.660789
evt_000851,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-03T11:37:37.660789
evt_000852,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-04T14:43:37.660820
evt_000853,org_001,acc_004,usr_acc_004_1,report_view,click,2026-01-04T14:43:37.660820
evt_000854,org_001,acc_004,usr_acc_004_1,export_report,click,2026-01-04T14:43:37.660820
evt_000855,org_001,acc_004,usr_acc_004_1,export_report,click,2026-01-07T13:03:37.660885
evt_000856,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-01-07T13:03:37.660885
evt_000857,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-07T13:03:37.660885
evt_000858,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-07T13:03:37.660885
evt_000859,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-10T13:01:37.660922
evt_000860,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-10T13:01:37.660922
evt_000861,org_001,acc_004,usr_acc_004_1,export_report,click,2026-01-10T13:01:37.660922
evt_000862,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-01-11T14:27:37.660952
evt_000863,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-11T14:27:37.660952
evt_000864,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-11T14:27:37.660952
evt_000865,org_001,acc_004,usr_acc_004_1,export_report,click,2026-01-11T14:27:37.660952
evt_000866,org_001,acc_004,usr_acc_004_1,report_view,click,2026-01-13T10:24:37.660986
evt_000867,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-13T10:24:37.660986
evt_000868,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-14T09:05:37.661007
evt_000869,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-14T09:05:37.661007
evt_000870,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-14T09:05:37.661007
evt_000871,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-15T09:11:37.661035
evt_000872,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-15T09:11:37.661035
evt_000873,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-15T09:11:37.661035
evt_000874,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-15T09:11:37.661035
evt_000875,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-16T09:22:37.661065
evt_000876,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-17T13:55:37.661080
evt_000877,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-18T09:46:37.661100
evt_000878,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-18T09:46:37.661100
evt_000879,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-19T14:10:37.661120
evt_000880,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-19T14:10:37.661120
evt_000881,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-19T14:10:37.661120
evt_000882,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-20T10:27:37.661143
evt_000883,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-20T10:27:37.661143
evt_000884,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-01-20T10:27:37.661143
evt_000885,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-20T10:27:37.661143
evt_000886,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-21T11:46:37.661170
evt_000887,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-21T11:46:37.661170
evt_000888,org_001,acc_004,usr_acc_004_1,export_report,click,2026-01-21T11:46:37.661170
evt_000889,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-21T11:46:37.661170
evt_000890,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-22T12:00:37.661198
evt_000891,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-22T12:00:37.661198
evt_000892,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-22T12:00:37.661198
evt_000893,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-23T14:52:37.661225
evt_000894,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-23T14:52:37.661225
evt_000895,org_001,acc_004,usr_acc_004_1,report_view,click,2026-01-26T10:25:37.661249
evt_000896,org_001,acc_004,usr_acc_004_1,report_view,click,2026-01-26T10:25:37.661249
evt_000897,org_001,acc_004,usr_acc_004_1,report_view,click,2026-01-26T10:25:37.661249
evt_000898,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-27T17:50:37.661276
evt_000899,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-27T17:50:37.661276
evt_000900,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-27T17:50:37.661276
evt_000901,org_001,acc_004,usr_acc_004_1,report_view,click,2026-01-28T17:12:37.661299
evt_000902,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-01-28T17:12:37.661299
evt_000903,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-01-29T15:45:37.661319
evt_000904,org_001,acc_004,usr_acc_004_1,report_view,click,2026-01-29T15:45:37.661319
evt_000905,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-01-29T15:45:37.661319
evt_000906,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-29T15:45:37.661319
evt_000907,org_001,acc_004,usr_acc_004_1,report_view,click,2026-01-31T12:15:37.661353
evt_000908,org_001,acc_004,usr_acc_004_1,api_call,click,2026-01-31T12:15:37.661353
evt_000909,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-02T17:30:37.661376
evt_000910,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-02T17:30:37.661376
evt_000911,org_001,acc_004,usr_acc_004_1,report_view,click,2026-02-02T17:30:37.661376
evt_000912,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-02T17:30:37.661376
evt_000913,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-02-03T13:44:37.661404
evt_000914,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-02-06T18:39:37.661425
evt_000915,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-06T18:39:37.661425
evt_000916,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-02-06T18:39:37.661425
evt_000917,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-02-06T18:39:37.661425
evt_000918,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-07T11:32:37.661453
evt_000919,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-02-07T11:32:37.661453
evt_000920,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-02-08T18:37:37.661474
evt_000921,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-02-08T18:37:37.661474
evt_000922,org_001,acc_004,usr_acc_004_1,report_view,click,2026-02-09T12:26:37.661500
evt_000923,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-10T12:21:37.661517
evt_000924,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-10T12:21:37.661517
evt_000925,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-02-11T09:28:37.661537
evt_000926,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-02-11T09:28:37.661537
evt_000927,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-02-11T09:28:37.661537
evt_000928,org_001,acc_004,usr_acc_004_1,report_view,click,2026-02-13T13:41:37.661562
evt_000929,org_001,acc_004,usr_acc_004_1,export_report,click,2026-02-13T13:41:37.661562
evt_000930,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-14T16:10:37.661583
evt_000931,org_001,acc_004,usr_acc_004_1,export_report,click,2026-02-14T16:10:37.661583
evt_000932,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-14T16:10:37.661583
evt_000933,org_001,acc_004,usr_acc_004_1,report_view,click,2026-02-14T16:10:37.661583
evt_000934,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-02-15T18:42:37.661615
evt_000935,org_001,acc_004,usr_acc_004_1,report_view,click,2026-02-15T18:42:37.661615
evt_000936,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-15T18:42:37.661615
evt_000937,org_001,acc_004,usr_acc_004_1,export_report,click,2026-02-15T18:42:37.661615
evt_000938,org_001,acc_004,usr_acc_004_1,export_report,click,2026-02-16T14:24:37.661641
evt_000939,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-02-16T14:24:37.661641
evt_000940,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-02-19T09:51:37.661665
evt_000941,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-02-19T09:51:37.661665
evt_000942,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-20T09:16:37.661686
evt_000943,org_001,acc_004,usr_acc_004_1,report_view,click,2026-02-20T09:16:37.661686
evt_000944,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-02-20T09:16:37.661686
evt_000945,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-20T09:16:37.661686
evt_000946,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-02-21T14:37:37.661718
evt_000947,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-21T14:37:37.661718
evt_000948,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-21T14:37:37.661718
evt_000949,org_001,acc_004,usr_acc_004_1,report_view,click,2026-02-22T18:45:37.661743
evt_000950,org_001,acc_004,usr_acc_004_1,export_report,click,2026-02-23T09:15:37.661797
evt_000951,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-24T10:32:37.661813
evt_000952,org_001,acc_004,usr_acc_004_1,export_report,click,2026-02-24T10:32:37.661813
evt_000953,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-24T10:32:37.661813
evt_000954,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-24T10:32:37.661813
evt_000955,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-25T15:40:37.661836
evt_000956,org_001,acc_004,usr_acc_004_1,export_report,click,2026-02-25T15:40:37.661836
evt_000957,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-02-26T10:11:37.661853
evt_000958,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-02-26T10:11:37.661853
evt_000959,org_001,acc_004,usr_acc_004_1,integration_enabled,click,2026-02-26T10:11:37.661853
evt_000960,org_001,acc_004,usr_acc_004_1,dashboard_view,click,2026-02-26T10:11:37.661853
evt_000961,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-27T11:52:37.661881
evt_000962,org_001,acc_004,usr_acc_004_1,report_view,click,2026-02-27T11:52:37.661881
evt_000963,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-27T11:52:37.661881
evt_000964,org_001,acc_004,usr_acc_004_1,api_call,click,2026-02-27T11:52:37.661881
evt_000965,org_001,acc_004,usr_acc_004_1,export_report,click,2026-03-01T10:05:37.661913
evt_000966,org_001,acc_004,usr_acc_004_1,export_report,click,2026-03-02T12:14:37.661929
evt_000967,org_001,acc_004,usr_acc_004_1,api_call,click,2026-03-02T12:14:37.661929
evt_000968,org_001,acc_004,usr_acc_004_1,settings_update,click,2026-03-02T12:14:37.661929
evt_000969,org_001,acc_004,usr_acc_004_2,settings_update,click,2026-01-04T09:36:37.661960
evt_000970,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-01-04T09:36:37.661960
evt_000971,org_001,acc_004,usr_acc_004_2,settings_update,click,2026-01-04T09:36:37.661960
evt_000972,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-01-06T15:34:37.661986
evt_000973,org_001,acc_004,usr_acc_004_2,report_view,click,2026-01-06T15:34:37.661986
evt_000974,org_001,acc_004,usr_acc_004_2,report_view,click,2026-01-06T15:34:37.661986
evt_000975,org_001,acc_004,usr_acc_004_2,export_report,click,2026-01-06T15:34:37.661986
evt_000976,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-01-07T08:28:37.662016
evt_000977,org_001,acc_004,usr_acc_004_2,api_call,click,2026-01-07T08:28:37.662016
evt_000978,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-01-07T08:28:37.662016
evt_000979,org_001,acc_004,usr_acc_004_2,export_report,click,2026-01-09T17:44:37.662090
evt_000980,org_001,acc_004,usr_acc_004_2,settings_update,click,2026-01-09T17:44:37.662090
evt_000981,org_001,acc_004,usr_acc_004_2,export_report,click,2026-01-09T17:44:37.662090
evt_000982,org_001,acc_004,usr_acc_004_2,export_report,click,2026-01-09T17:44:37.662090
evt_000983,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-01-12T16:17:37.662127
evt_000984,org_001,acc_004,usr_acc_004_2,report_view,click,2026-01-12T16:17:37.662127
evt_000985,org_001,acc_004,usr_acc_004_2,export_report,click,2026-01-13T17:17:37.662150
evt_000986,org_001,acc_004,usr_acc_004_2,export_report,click,2026-01-19T10:15:37.662177
evt_000987,org_001,acc_004,usr_acc_004_2,report_view,click,2026-01-19T10:15:37.662177
evt_000988,org_001,acc_004,usr_acc_004_2,api_call,click,2026-01-19T10:15:37.662177
evt_000989,org_001,acc_004,usr_acc_004_2,api_call,click,2026-01-20T17:40:37.662204
evt_000990,org_001,acc_004,usr_acc_004_2,api_call,click,2026-01-20T17:40:37.662204
evt_000991,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-01-20T17:40:37.662204
evt_000992,org_001,acc_004,usr_acc_004_2,report_view,click,2026-01-20T17:40:37.662204
evt_000993,org_001,acc_004,usr_acc_004_2,api_call,click,2026-01-23T12:44:37.662239
evt_000994,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-01-23T12:44:37.662239
evt_000995,org_001,acc_004,usr_acc_004_2,settings_update,click,2026-01-23T12:44:37.662239
evt_000996,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-01-23T12:44:37.662239
evt_000997,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-01-26T15:40:37.662273
evt_000998,org_001,acc_004,usr_acc_004_2,settings_update,click,2026-01-26T15:40:37.662273
evt_000999,org_001,acc_004,usr_acc_004_2,api_call,click,2026-01-26T15:40:37.662273
evt_001000,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-01-27T14:52:37.662296
evt_001001,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-01-27T14:52:37.662296
evt_001002,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-01-27T14:52:37.662296
evt_001003,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-01-27T14:52:37.662296
evt_001004,org_001,acc_004,usr_acc_004_2,report_view,click,2026-01-28T10:36:37.662323
evt_001005,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-01-28T10:36:37.662323
evt_001006,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-01-28T10:36:37.662323
evt_001007,org_001,acc_004,usr_acc_004_2,api_call,click,2026-01-29T15:01:37.662387
evt_001008,org_001,acc_004,usr_acc_004_2,api_call,click,2026-01-29T15:01:37.662387
evt_001009,org_001,acc_004,usr_acc_004_2,export_report,click,2026-01-30T14:12:37.662435
evt_001010,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-01-30T14:12:37.662435
evt_001011,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-01-30T14:12:37.662435
evt_001012,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-01T13:42:37.662471
evt_001013,org_001,acc_004,usr_acc_004_2,api_call,click,2026-02-01T13:42:37.662471
evt_001014,org_001,acc_004,usr_acc_004_2,export_report,click,2026-02-05T09:45:37.662501
evt_001015,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-06T10:37:37.662520
evt_001016,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-06T10:37:37.662520
evt_001017,org_001,acc_004,usr_acc_004_2,report_view,click,2026-02-06T10:37:37.662520
evt_001018,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-02-06T10:37:37.662520
evt_001019,org_001,acc_004,usr_acc_004_2,api_call,click,2026-02-09T10:30:37.662556
evt_001020,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-09T10:30:37.662556
evt_001021,org_001,acc_004,usr_acc_004_2,api_call,click,2026-02-11T13:23:37.662582
evt_001022,org_001,acc_004,usr_acc_004_2,export_report,click,2026-02-11T13:23:37.662582
evt_001023,org_001,acc_004,usr_acc_004_2,api_call,click,2026-02-14T17:00:37.662603
evt_001024,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-02-14T17:00:37.662603
evt_001025,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-17T14:39:37.662626
evt_001026,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-17T14:39:37.662626
evt_001027,org_001,acc_004,usr_acc_004_2,api_call,click,2026-02-18T09:37:37.662648
evt_001028,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-02-18T09:37:37.662648
evt_001029,org_001,acc_004,usr_acc_004_2,export_report,click,2026-02-18T09:37:37.662648
evt_001030,org_001,acc_004,usr_acc_004_2,report_view,click,2026-02-19T18:05:37.662668
evt_001031,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-19T18:05:37.662668
evt_001032,org_001,acc_004,usr_acc_004_2,report_view,click,2026-02-19T18:05:37.662668
evt_001033,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-02-21T17:32:37.662694
evt_001034,org_001,acc_004,usr_acc_004_2,report_view,click,2026-02-21T17:32:37.662694
evt_001035,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-21T17:32:37.662694
evt_001036,org_001,acc_004,usr_acc_004_2,export_report,click,2026-02-21T17:32:37.662694
evt_001037,org_001,acc_004,usr_acc_004_2,settings_update,click,2026-02-22T09:15:37.662726
evt_001038,org_001,acc_004,usr_acc_004_2,api_call,click,2026-02-24T13:59:37.662746
evt_001039,org_001,acc_004,usr_acc_004_2,settings_update,click,2026-02-24T13:59:37.662746
evt_001040,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-25T16:43:37.662770
evt_001041,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-25T16:43:37.662770
evt_001042,org_001,acc_004,usr_acc_004_2,settings_update,click,2026-02-25T16:43:37.662770
evt_001043,org_001,acc_004,usr_acc_004_2,dashboard_view,click,2026-02-25T16:43:37.662770
evt_001044,org_001,acc_004,usr_acc_004_2,settings_update,click,2026-02-26T11:02:37.662800
evt_001045,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-02-26T11:02:37.662800
evt_001046,org_001,acc_004,usr_acc_004_2,report_view,click,2026-02-26T11:02:37.662800
evt_001047,org_001,acc_004,usr_acc_004_2,report_view,click,2026-02-26T11:02:37.662800
evt_001048,org_001,acc_004,usr_acc_004_2,report_view,click,2026-02-27T14:27:37.662829
evt_001049,org_001,acc_004,usr_acc_004_2,integration_enabled,click,2026-02-28T17:09:37.662849
evt_001050,org_001,acc_004,usr_acc_004_2,api_call,click,2026-03-01T11:51:37.662866
evt_001051,org_001,acc_004,usr_acc_004_2,settings_update,click,2026-03-01T11:51:37.662866
evt_001052,org_001,acc_004,usr_acc_004_2,report_view,click,2026-03-01T11:51:37.662866
