session_id,org_id,account_id,user_id,session_start,session_end,duration_minutes
sess_acc_004_usr_acc_004_2_40,org_001,acc_004,usr_acc_004_2,2026-01-23T12:44:37.662239,2026-01-23T13:36:37.662239,52
sess_acc_004_usr_acc_004_2_37,org_001,acc_004,usr_acc_004_2,2026-01-26T15:40:37.662273,2026-01-26T17:10:37.662273,90
sess_acc_004_usr_acc_004_2_36,org_001,acc_004,usr_acc_004_2,2026-01-27T14:52:37.662296,2026-01-27T15:24:37.662296,32
sess_acc_004_usr_acc_004_2_35,org_001,acc_004,usr_acc_004_2,2026-01-28T10:36:37.662323,2026-01-28T11:43:37.662323,67
sess_acc_004_usr_acc_004_2_34,org_001,acc_004,usr_acc_004_2,2026-01-29T15:01:37.662387,2026-01-29T15:21:37.662387,20
sess_acc_004_usr_acc_004_2_33,org_001,acc_004,usr_acc_004_2,2026-01-30T14:12:37.662435,2026-01-30T14:33:37.662435,21
sess_acc_004_usr_acc_004_2_31,org_001,acc_004,usr_acc_004_2,2026-02-01T13:42:37.662471,2026-02-01T15:10:37.662471,88
sess_acc_004_usr_acc_004_2_27,org_001,acc_004,usr_acc_004_2,2026-02-05T09:45:37.662501,2026-02-05T10:02:37.662501,17
sess_acc_004_usr_acc_004_2_26,org_001,acc_004,usr_acc_004_2,2026-02-06T10:37:37.662520,2026-02-06T11:10:37.662520,33
sess_acc_004_usr_acc_004_2_23,org_001,acc_004,usr_acc_004_2,2026-02-09T10:30:37.662556,2026-02-09T10:44:37.662556,14
sess_acc_004_usr_acc_004_2_21,org_001,acc_004,usr_acc_004_2,2026-02-11T13:23:37.662582,2026-02-11T14:06:37.662582,43
sess_acc_004_usr_acc_004_2_18,org_001,acc_004,usr_acc_004_2,2026-02-14T17:00:37.662603,2026-02-14T18:23:37.662603,83
sess_acc_004_usr_acc_004_2_15,org_001,acc_004,usr_acc_004_2,2026-02-17T14:39:37.662626,2026-02-17T15:40:37.662626,61
sess_acc_004_usr_acc_004_2_14,org_001,acc_004,usr_acc_004_2,2026-02-18T09:37:37.662648,2026-02-18T10:31:37.662648,54
sess_acc_004_usr_acc_004_2_13,org_001,acc_004,usr_acc_004_2,2026-02-19T18:05:37.662668,2026-02-19T18:41:37.662668,36
sess_acc_004_usr_acc_004_2_11,org_001,acc_004,usr_acc_004_2,2026-02-21T17:32:37.662694,2026-02-21T18:01:37.662694,29
sess_acc_004_usr_acc_004_2_10,org_001,acc_004,usr_acc_004_2,2026-02-22T09:15:37.662726,2026-02-22T10:23:37.662726,68
sess_acc_004_usr_acc_004_2_8,org_001,acc_004,usr_acc_004_2,2026-02-24T13:59:37.662746,2026-02-24T14:44:37.662746,45
sess_acc_004_usr_acc_004_2_7,org_001,acc_004,usr_acc_004_2,2026-02-25T16:43:37.662770,2026-02-25T17:10:37.662770,27
sess_acc_004_usr_acc_004_2_6,org_001,acc_004,usr_acc_004_2,2026-02-26T11:02:37.662800,2026-02-26T11:14:37.662800,12
sess_acc_004_usr_acc_004_2_5,org_001,acc_004,usr_acc_004_2,2026-02-27T14:27:37.662829,2026-02-27T15:23:37.662829,56
sess_acc_004_usr_acc_004_2_4,org_001,acc_004,usr_acc_004_2,2026-02-28T17:09:37.662849,2026-02-28T17:49:37.662849,40
sess_acc_004_usr_acc_004_2_3,org_001,acc_004,usr_acc_004_2,2026-03-01T11:51:37.662866,2026-03-01T12:15:37.662866,24
sess_acc_004_usr_acc_004_3_59,org_001,acc_004,usr_acc_004_3,2026-01-04T14:46:37.662899,2026-01-04T15:21:37.662899,35
sess_acc_004_usr_acc_004_3_58,org_001,acc_004,usr_acc_004_3,2026-01-05T14:07:37.662917,2026-01-05T15:10:37.662917,63
sess_acc_004_usr_acc_004_3_55,org_001,acc_004,usr_acc_004_3,2026-01-08T08:45:37.662939,2026-01-08T09:07:37.662939,22
sess_acc_004_usr_acc_004_3_54,org_001,acc_004,usr_acc_004_3,2026-01-09T13:33:37.662955,2026-01-09T14:44:37.662955,71
sess_acc_004_usr_acc_004_3_50,org_001,acc_004,usr_acc_004_3,2026-01-13T08:21:37.662985,2026-01-13T09:20:37.662985,59
sess_acc_004_usr_acc_004_3_48,org_001,acc_004,usr_acc_004_3,2026-01-15T09:31:37.663013,2026-01-15T10:34:37.663013,63
sess_acc_004_usr_acc_004_3_47,org_001,acc_004,usr_acc_004_3,2026-01-16T10:16:37.663041,2026-01-16T10:34:37.663041,18
sess_acc_004_usr_acc_004_3_45,org_001,acc_004,usr_acc_004_3,2026-01-18T08:15:37.663053,2026-01-18T08:25:37.663053,10
sess_acc_004_usr_acc_004_3_42,org_001,acc_004,usr_acc_004_3,2026-01-21T18:26:37.663072,2026-01-21T18:59:37.663072,33
sess_acc_004_usr_acc_004_3_41,org_001,acc_004,usr_acc_004_3,2026-01-22T09:36:37.663086,2026-01-22T10:28:37.663086,52
sess_acc_004_usr_acc_004_3_39,org_001,acc_004,usr_acc_004_3,2026-01-24T11:51:37.663097,2026-01-24T13:02:37.663097,71
sess_acc_004_usr_acc_004_3_38,org_001,acc_004,usr_acc_004_3,2026-01-25T15:55:37.663110,2026-01-25T16:36:37.663110,41
sess_acc_004_usr_acc_004_3_37,org_001,acc_004,usr_acc_004_3,2026-01-26T13:12:37.663125,2026-01-26T13:54:37.663125,42
sess_acc_004_usr_acc_004_3_36,org_001,acc_004,usr_acc_004_3,2026-01-27T17:31:37.663140,2026-01-27T18:01:37.663140,30
sess_acc_004_usr_acc_004_3_34,org_001,acc_004,usr_acc_004_3,2026-01-29T16:22:37.663155,2026-01-29T17:48:37.663155,86
sess_acc_004_usr_acc_004_3_33,org_001,acc_004,usr_acc_004_3,2026-01-30T18:24:37.663165,2026-01-30T19:08:37.663165,44
sess_acc_004_usr_acc_004_3_32,org_001,acc_004,usr_acc_004_3,2026-01-31T11:26:37.663179,2026-01-31T12:33:37.663179,67
sess_acc_004_usr_acc_004_3_30,org_001,acc_004,usr_acc_004_3,2026-02-02T11:57:37.663199,2026-02-02T13:08:37.663199,71
sess_acc_004_usr_acc_004_3_29,org_001,acc_004,usr_acc_004_3,2026-02-03T09:32:37.663227,2026-02-03T09:54:37.663227,22
sess_acc_004_usr_acc_004_3_28,org_001,acc_004,usr_acc_004_3,2026-02-04T10:15:37.663247,2026-02-04T10:57:37.663247,42
sess_acc_004_usr_acc_004_3_26,org_001,acc_004,usr_acc_004_3,2026-02-06T15:17:37.663263,2026-02-06T15:51:37.663263,34
sess_acc_004_usr_acc_004_3_25,org_001,acc_004,usr_acc_004_3,2026-02-07T17:06:37.663273,2026-02-07T17:30:37.663273,24
sess_acc_004_usr_acc_004_3_24,org_001,acc_004,usr_acc_004_3,2026-02-08T13:26:37.663284,2026-02-08T13:46:37.663284,20
sess_acc_004_usr_acc_004_3_23,org_001,acc_004,usr_acc_004_3,2026-02-09T09:05:37.663304,2026-02-09T09:30:37.663304,25
sess_acc_004_usr_acc_004_3_22,org_001,acc_004,usr_acc_004_3,2026-02-10T13:09:37.663319,2026-02-10T13:25:37.663319,16
sess_acc_004_usr_acc_004_3_21,org_001,acc_004,usr_acc_004_3,2026-02-11T18:19:37.663335,2026-02-11T18:57:37.663335,38
sess_acc_004_usr_acc_004_3_19,org_001,acc_004,usr_acc_004_3,2026-02-13T16:15:37.663351,2026-02-13T16:32:37.663351,17
sess_acc_004_usr_acc_004_3_18,org_001,acc_004,usr_acc_004_3,2026-02-14T11:08:37.663368,2026-02-14T11:38:37.663368,30
sess_acc_004_usr_acc_004_3_17,org_001,acc_004,usr_acc_004_3,2026-02-15T17:16:37.663388,2026-02-15T17:30:37.663388,14
sess_acc_004_usr_acc_004_3_16,org_001,acc_004,usr_acc_004_3,2026-02-16T18:28:37.663401,2026-02-16T18:49:37.663401,21
sess_acc_004_usr_acc_004_3_15,org_001,acc_004,usr_acc_004_3,2026-02-17T15:03:37.663412,2026-02-17T15:29:37.663412,26
sess_acc_004_usr_acc_004_3_14,org_001,acc_004,usr_acc_004_3,2026-02-18T14:11:37.663428,2026-02-18T15:01:37.663428,50
sess_acc_004_usr_acc_004_3_13,org_001,acc_004,usr_acc_004_3,2026-02-19T10:02:37.663441,2026-02-19T11:25:37.663441,83
sess_acc_004_usr_acc_004_3_12,org_001,acc_004,usr_acc_004_3,2026-02-20T16:30:37.663453,2026-02-20T16:42:37.663453,12
sess_acc_004_usr_acc_004_3_11,org_001,acc_004,usr_acc_004_3,2026-02-21T14:12:37.663463,2026-02-21T15:39:37.663463,87
sess_acc_004_usr_acc_004_3_7,org_001,acc_004,usr_acc_004_3,2026-02-25T16:50:37.663484,2026-02-25T17:57:37.663484,67
sess_acc_004_usr_acc_004_3_6,org_001,acc_004,usr_acc_004_3,2026-02-26T10:01:37.663498,2026-02-26T10:46:37.663498,45
sess_acc_004_usr_acc_004_3_5,org_001,acc_004,usr_acc_004_3,2026-02-27T15:33:37.663511,2026-02-27T16:23:37.663511,50
sess_acc_004_usr_acc_004_3_4,org_001,acc_004,usr_acc_004_3,2026-02-28T11:17:37.663523,2026-02-28T12:30:37.663523,73
sess_acc_004_usr_acc_004_3_3,org_001,acc_004,usr_acc_004_3,2026-03-01T14:22:37.663533,2026-03-01T14:49:37.663533,27
sess_acc_004_usr_acc_004_3_2,org_001,acc_004,usr_acc_004_3,2026-03-02T13:58:37.663546,2026-03-02T15:18:37.663546,80
sess_acc_005_usr_acc_005_1_60,org_001,acc_005,usr_acc_005_1,2026-01-03T17:12:37.663566,2026-01-03T18:20:37.663566,68
sess_acc_005_usr_acc_005_1_59,org_001,acc_005,usr_acc_005_1,2026-01-04T11:38:37.663592,2026-01-04T12:11:37.663592,33
sess_acc_005_usr_acc_005_1_58,org_001,acc_005,usr_acc_005_1,2026-01-05T13:58:37.663602,2026-01-05T15:21:37.663602,83
sess_acc_005_usr_acc_005_1_54,org_001,acc_005,usr_acc_005_1,2026-01-09T08:09:37.663619,2026-01-09T09:29:37.663619,80
sess_acc_005_usr_acc_005_1_51,org_001,acc_005,usr_acc_005_1,2026-01-12T18:25:37.663636,2026-01-12T19:45:37.663636,80
sess_acc_005_usr_acc_005_1_50,org_001,acc_005,usr_acc_005_1,2026-01-13T10:10:37.663650,2026-01-13T11:10:37.663650,60
sess_acc_005_usr_acc_005_1_45,org_001,acc_005,usr_acc_005_1,2026-01-18T17:52:37.663688,2026-01-18T18:19:37.663688,27
sess_acc_005_usr_acc_005_1_44,org_001,acc_005,usr_acc_005_1,2026-01-19T08:44:37.663708,2026-01-19T10:02:37.663708,78
sess_acc_005_usr_acc_005_1_43,org_001,acc_005,usr_acc_005_1,2026-01-20T17:14:37.663725,2026-01-20T18:40:37.663725,86
sess_acc_005_usr_acc_005_1_42,org_001,acc_005,usr_acc_005_1,2026-01-21T09:15:37.663736,2026-01-21T10:04:37.663736,49
sess_acc_005_usr_acc_005_1_38,org_001,acc_005,usr_acc_005_1,2026-01-25T08:16:37.663754,2026-01-25T08:47:37.663754,31
sess_acc_005_usr_acc_005_1_37,org_001,acc_005,usr_acc_005_1,2026-01-26T09:46:37.663771,2026-01-26T09:51:37.663771,5
sess_acc_005_usr_acc_005_1_36,org_001,acc_005,usr_acc_005_1,2026-01-27T14:10:37.663796,2026-01-27T15:07:37.663796,57
sess_acc_005_usr_acc_005_1_35,org_001,acc_005,usr_acc_005_1,2026-01-28T15:50:37.663826,2026-01-28T17:08:37.663826,78
sess_acc_005_usr_acc_005_1_34,org_001,acc_005,usr_acc_005_1,2026-01-29T08:18:37.663848,2026-01-29T08:25:37.663848,7
sess_acc_005_usr_acc_005_1_33,org_001,acc_005,usr_acc_005_1,2026-01-30T14:10:37.663869,2026-01-30T14:24:37.663869,14
sess_acc_005_usr_acc_005_1_32,org_001,acc_005,usr_acc_005_1,2026-01-31T17:57:37.663879,2026-01-31T19:03:37.663879,66
sess_acc_005_usr_acc_005_1_30,org_001,acc_005,usr_acc_005_1,2026-02-02T14:10:37.663890,2026-02-02T14:21:37.663890,11
sess_acc_005_usr_acc_005_1_29,org_001,acc_005,usr_acc_005_1,2026-02-03T11:26:37.663901,2026-02-03T12:41:37.663901,75
sess_acc_005_usr_acc_005_1_28,org_001,acc_005,usr_acc_005_1,2026-02-04T08:25:37.663918,2026-02-04T09:43:37.663918,78
sess_acc_005_usr_acc_005_1_27,org_001,acc_005,usr_acc_005_1,2026-02-05T12:52:37.663936,2026-02-05T14:21:37.663936,89
sess_acc_005_usr_acc_005_1_26,org_001,acc_005,usr_acc_005_1,2026-02-06T12:05:37.663953,2026-02-06T13:10:37.663953,65
sess_acc_005_usr_acc_005_1_24,org_001,acc_005,usr_acc_005_1,2026-02-08T18:16:37.663964,2026-02-08T18:32:37.663964,16
sess_acc_005_usr_acc_005_1_23,org_001,acc_005,usr_acc_005_1,2026-02-09T08:16:37.663988,2026-02-09T09:17:37.663988,61
sess_acc_005_usr_acc_005_1_22,org_001,acc_005,usr_acc_005_1,2026-02-10T18:06:37.664005,2026-02-10T18:21:37.664005,15
sess_acc_005_usr_acc_005_1_21,org_001,acc_005,usr_acc_005_1,2026-02-11T08:53:37.664021,2026-02-11T09:47:37.664021,54
sess_acc_005_usr_acc_005_1_19,org_001,acc_005,usr_acc_005_1,2026-02-13T09:25:37.664040,2026-02-13T09:34:37.664040,9
sess_acc_005_usr_acc_005_1_18,org_001,acc_005,usr_acc_005_1,2026-02-14T10:13:37.664053,2026-02-14T10:42:37.664053,29
sess_acc_005_usr_acc_005_1_17,org_001,acc_005,usr_acc_005_1,2026-02-15T18:27:37.664068,2026-02-15T18:57:37.664068,30
sess_acc_005_usr_acc_005_1_16,org_001,acc_005,usr_acc_005_1,2026-02-16T09:05:37.664080,2026-02-16T09:59:37.664080,54
sess_acc_005_usr_acc_005_1_15,org_001,acc_005,usr_acc_005_1,2026-02-17T08:50:37.664097,2026-02-17T10:14:37.664097,84
sess_acc_005_usr_acc_005_1_14,org_001,acc_005,usr_acc_005_1,2026-02-18T17:48:37.664127,2026-02-18T18:05:37.664127,17
sess_acc_005_usr_acc_005_1_8,org_001,acc_005,usr_acc_005_1,2026-02-24T18:31:37.664150,2026-02-24T19:49:37.664150,78
sess_acc_005_usr_acc_005_1_7,org_001,acc_005,usr_acc_005_1,2026-02-25T17:43:37.664168,2026-02-25T18:39:37.664168,56
sess_acc_005_usr_acc_005_1_5,org_001,acc_005,usr_acc_005_1,2026-02-27T11:03:37.664179,2026-02-27T12:08:37.664179,65
sess_acc_005_usr_acc_005_1_3,org_001,acc_005,usr_acc_005_1,2026-03-01T12:53:37.664195,2026-03-01T14:00:37.664195,67
sess_acc_005_usr_acc_005_1_2,org_001,acc_005,usr_acc_005_1,2026-03-02T15:49:37.664205,2026-03-02T16:35:37.664205,46
sess_acc_005_usr_acc_005_2_60,org_001,acc_005,usr_acc_005_2,2026-01-03T11:58:37.664221,2026-01-03T12:55:37.664221,57
sess_acc_005_usr_acc_005_2_58,org_001,acc_005,usr_acc_005_2,2026-01-05T16:25:37.664239,2026-01-05T16:47:37.664239,22
sess_acc_005_usr_acc_005_2_57,org_001,acc_005,usr_acc_005_2,2026-01-06T11:53:37.664251,2026-01-06T12:05:37.664251,12
sess_acc_005_usr_acc_005_2_56,org_001,acc_005,usr_acc_005_2,2026-01-07T13:45:37.664263,2026-01-07T14:15:37.664263,30
sess_acc_005_usr_acc_005_2_55,org_001,acc_005,usr_acc_005_2,2026-01-08T09:43:37.664279,2026-01-08T09:51:37.664279,8
sess_acc_005_usr_acc_005_2_54,org_001,acc_005,usr_acc_005_2,2026-01-09T10:55:37.664296,2026-01-09T12:00:37.664296,65
sess_acc_005_usr_acc_005_2_51,org_001,acc_005,usr_acc_005_2,2026-01-12T14:03:37.664315,2026-01-12T14:28:37.664315,25
sess_acc_005_usr_acc_005_2_50,org_001,acc_005,usr_acc_005_2,2026-01-13T11:17:37.664327,2026-01-13T12:45:37.664327,88
sess_acc_005_usr_acc_005_2_49,org_001,acc_005,usr_acc_005_2,2026-01-14T10:41:37.664345,2026-01-14T11:08:37.664345,27
sess_acc_005_usr_acc_005_2_48,org_001,acc_005,usr_acc_005_2,2026-01-15T12:45:37.664355,2026-01-15T14:12:37.664355,87
sess_acc_005_usr_acc_005_2_47,org_001,acc_005,usr_acc_005_2,2026-01-16T11:29:37.664370,2026-01-16T12:12:37.664370,43
sess_acc_005_usr_acc_005_2_43,org_001,acc_005,usr_acc_005_2,2026-01-20T17:38:37.664391,2026-01-20T18:19:37.664391,41
sess_acc_005_usr_acc_005_2_42,org_001,acc_005,usr_acc_005_2,2026-01-21T12:40:37.664404,2026-01-21T13:26:37.664404,46
sess_acc_005_usr_acc_005_2_39,org_001,acc_005,usr_acc_005_2,2026-01-24T16:48:37.664425,2026-01-24T17:23:37.664425,35
sess_acc_005_usr_acc_005_2_38,org_001,acc_005,usr_acc_005_2,2026-01-25T13:43:37.664435,2026-01-25T14:05:37.664435,22
sess_acc_005_usr_acc_005_2_37,org_001,acc_005,usr_acc_005_2,2026-01-26T12:16:37.664478,2026-01-26T13:14:37.664478,58
sess_acc_005_usr_acc_005_2_35,org_001,acc_005,usr_acc_005_2,2026-01-28T11:21:37.664498,2026-01-28T11:54:37.664498,33
sess_acc_005_usr_acc_005_2_31,org_001,acc_005,usr_acc_005_2,2026-02-01T09:30:37.664518,2026-02-01T09:51:37.664518,21
sess_acc_005_usr_acc_005_2_27,org_001,acc_005,usr_acc_005_2,2026-02-05T11:47:37.664537,2026-02-05T12:31:37.664537,44
sess_acc_005_usr_acc_005_2_26,org_001,acc_005,usr_acc_005_2,2026-02-06T09:30:37.664564,2026-02-06T09:41:37.664564,11
sess_acc_005_usr_acc_005_2_24,org_001,acc_005,usr_acc_005_2,2026-02-08T18:24:37.664583,2026-02-08T19:36:37.664583,72
sess_acc_005_usr_acc_005_2_23,org_001,acc_005,usr_acc_005_2,2026-02-09T11:21:37.664598,2026-02-09T12:18:37.664598,57
sess_acc_005_usr_acc_005_2_21,org_001,acc_005,usr_acc_005_2,2026-02-11T18:11:37.664619,2026-02-11T18:56:37.664619,45
sess_acc_005_usr_acc_005_2_20,org_001,acc_005,usr_acc_005_2,2026-02-12T11:48:37.664630,2026-02-12T12:14:37.664630,26
sess_acc_005_usr_acc_005_2_19,org_001,acc_005,usr_acc_005_2,2026-02-13T14:40:37.664643,2026-02-13T15:39:37.664643,59
sess_acc_005_usr_acc_005_2_18,org_001,acc_005,usr_acc_005_2,2026-02-14T11:46:37.664658,2026-02-14T12:38:37.664658,52
sess_acc_005_usr_acc_005_2_16,org_001,acc_005,usr_acc_005_2,2026-02-16T08:43:37.664679,2026-02-16T08:48:37.664679,5
sess_acc_005_usr_acc_005_2_14,org_001,acc_005,usr_acc_005_2,2026-02-18T09:24:37.664700,2026-02-18T10:33:37.664700,69
sess_acc_005_usr_acc_005_2_13,org_001,acc_005,usr_acc_005_2,2026-02-19T12:29:37.664719,2026-02-19T13:40:37.664719,71
sess_acc_005_usr_acc_005_2_12,org_001,acc_005,usr_acc_005_2,2026-02-20T15:22:37.664741,2026-02-20T15:51:37.664741,29
sess_acc_005_usr_acc_005_2_11,org_001,acc_005,usr_acc_005_2,2026-02-21T10:13:37.664758,2026-02-21T10:20:37.664758,7
sess_acc_005_usr_acc_005_2_8,org_001,acc_005,usr_acc_005_2,2026-02-24T18:16:37.664782,2026-02-24T19:29:37.664782,73
sess_acc_005_usr_acc_005_2_4,org_001,acc_005,usr_acc_005_2,2026-02-28T09:26:37.664798,2026-02-28T10:27:37.664798,61
sess_acc_005_usr_acc_005_2_2,org_001,acc_005,usr_acc_005_2,2026-03-02T18:40:37.664820,2026-03-02T18:46:37.664820,6
sess_acc_005_usr_acc_005_3_60,org_001,acc_005,usr_acc_005_3,2026-01-03T17:44:37.664842,2026-01-03T18:06:37.664842,22
sess_acc_005_usr_acc_005_3_59,org_001,acc_005,usr_acc_005_3,2026-01-04T09:50:37.664870,2026-01-04T10:08:37.664870,18
sess_acc_005_usr_acc_005_3_56,org_001,acc_005,usr_acc_005_3,2026-01-07T14:18:37.664904,2026-01-07T14:43:37.664904,25
sess_acc_005_usr_acc_005_3_55,org_001,acc_005,usr_acc_005_3,2026-01-08T11:44:37.664920,2026-01-08T12:50:37.664920,66
sess_acc_005_usr_acc_005_3_50,org_001,acc_005,usr_acc_005_3,2026-01-13T09:49:37.664942,2026-01-13T10:59:37.664942,70
sess_acc_005_usr_acc_005_3_46,org_001,acc_005,usr_acc_005_3,2026-01-17T12:16:37.664955,2026-01-17T13:20:37.664955,64
sess_acc_005_usr_acc_005_3_42,org_001,acc_005,usr_acc_005_3,2026-01-21T18:20:37.664970,2026-01-21T19:19:37.664970,59
sess_acc_005_usr_acc_005_3_39,org_001,acc_005,usr_acc_005_3,2026-01-24T10:42:37.664987,2026-01-24T12:09:37.664987,87
sess_acc_005_usr_acc_005_3_36,org_001,acc_005,usr_acc_005_3,2026-01-27T09:23:37.665011,2026-01-27T10:11:37.665011,48
sess_acc_005_usr_acc_005_3_35,org_001,acc_005,usr_acc_005_3,2026-01-28T15:17:37.665031,2026-01-28T16:11:37.665031,54
sess_acc_005_usr_acc_005_3_34,org_001,acc_005,usr_acc_005_3,2026-01-29T08:54:37.665057,2026-01-29T09:19:37.665057,25
sess_acc_005_usr_acc_005_3_32,org_001,acc_005,usr_acc_005_3,2026-01-31T17:43:37.665074,2026-01-31T18:44:37.665074,61
sess_acc_005_usr_acc_005_3_25,org_001,acc_005,usr_acc_005_3,2026-02-07T15:07:37.665105,2026-02-07T16:04:37.665105,57
sess_acc_005_usr_acc_005_3_24,org_001,acc_005,usr_acc_005_3,2026-02-08T18:33:37.665125,2026-02-08T19:51:37.665125,78
sess_acc_005_usr_acc_005_3_23,org_001,acc_005,usr_acc_005_3,2026-02-09T17:06:37.665138,2026-02-09T18:06:37.665138,60
sess_acc_005_usr_acc_005_3_20,org_001,acc_005,usr_acc_005_3,2026-02-12T16:57:37.665155,2026-02-12T18:20:37.665155,83
sess_acc_005_usr_acc_005_3_18,org_001,acc_005,usr_acc_005_3,2026-02-14T15:54:37.665168,2026-02-14T17:02:37.665168,68
sess_acc_005_usr_acc_005_3_17,org_001,acc_005,usr_acc_005_3,2026-02-15T13:17:37.665180,2026-02-15T13:28:37.665180,11
sess_acc_005_usr_acc_005_3_16,org_001,acc_005,usr_acc_005_3,2026-02-16T11:05:37.665192,2026-02-16T12:08:37.665192,63
sess_acc_005_usr_acc_005_3_15,org_001,acc_005,usr_acc_005_3,2026-02-17T09:31:37.665210,2026-02-17T10:59:37.665210,88
sess_acc_005_usr_acc_005_3_14,org_001,acc_005,usr_acc_005_3,2026-02-18T08:35:37.665220,2026-02-18T09:50:37.665220,75
sess_acc_005_usr_acc_005_3_9,org_001,acc_005,usr_acc_005_3,2026-02-23T18:42:37.665235,2026-02-23T19:45:37.665235,63
sess_acc_005_usr_acc_005_3_7,org_001,acc_005,usr_acc_005_3,2026-02-25T17:38:37.665250,2026-02-25T18:43:37.665250,65
sess_acc_005_usr_acc_005_3_6,org_001,acc_005,usr_acc_005_3,2026-02-26T18:14:37.665265,2026-02-26T18:19:37.665265,5
sess_acc_005_usr_acc_005_3_5,org_001,acc_005,usr_acc_005_3,2026-02-27T13:44:37.665288,2026-02-27T14:02:37.665288,18
sess_acc_005_usr_acc_005_3_4,org_001,acc_005,usr_acc_005_3,2026-02-28T14:06:37.665305,2026-02-28T14:43:37.665305,37
sess_acc_005_usr_acc_005_3_2,org_001,acc_005,usr_acc_005_3,2026-03-02T15:52:37.665330,2026-03-02T16:21:37.665330,29
sess_acc_006_usr_acc_006_1_59,org_001,acc_006,usr_acc_006_1,2026-01-04T15:29:37.665371,2026-01-04T16:58:37.665371,89
sess_acc_006_usr_acc_006_1_58,org_001,acc_006,usr_acc_006_1,2026-01-05T08:35:37.665393,2026-01-05T09:35:37.665393,60
sess_acc_006_usr_acc_006_1_57,org_001,acc_006,usr_acc_006_1,2026-01-06T10:06:37.665411,2026-01-06T11:00:37.665411,54
sess_acc_006_usr_acc_006_1_53,org_001,acc_006,usr_acc_006_1,2026-01-10T13:18:37.665431,2026-01-10T14:20:37.665431,62
sess_acc_006_usr_acc_006_1_50,org_001,acc_006,usr_acc_006_1,2026-01-13T16:55:37.665446,2026-01-13T17:40:37.665446,45
sess_acc_006_usr_acc_006_1_48,org_001,acc_006,usr_acc_006_1,2026-01-15T13:58:37.665459,2026-01-15T14:19:37.665459,21
sess_acc_006_usr_acc_006_1_46,org_001,acc_006,usr_acc_006_1,2026-01-17T09:48:37.665472,2026-01-17T10:38:37.665472,50
sess_acc_006_usr_acc_006_1_45,org_001,acc_006,usr_acc_006_1,2026-01-18T16:18:37.665500,2026-01-18T17:17:37.665500,59
sess_acc_006_usr_acc_006_1_44,org_001,acc_006,usr_acc_006_1,2026-01-19T14:09:37.665518,2026-01-19T14:20:37.665518,11
sess_acc_006_usr_acc_006_1_43,org_001,acc_006,usr_acc_006_1,2026-01-20T10:18:37.665534,2026-01-20T10:55:37.665534,37
sess_acc_006_usr_acc_006_1_41,org_001,acc_006,usr_acc_006_1,2026-01-22T16:02:37.665566,2026-01-22T16:52:37.665566,50
sess_acc_006_usr_acc_006_1_40,org_001,acc_006,usr_acc_006_1,2026-01-23T11:47:37.665595,2026-01-23T13:14:37.665595,87
sess_acc_006_usr_acc_006_1_38,org_001,acc_006,usr_acc_006_1,2026-01-25T14:24:37.665624,2026-01-25T15:22:37.665624,58
sess_acc_006_usr_acc_006_1_36,org_001,acc_006,usr_acc_006_1,2026-01-27T15:53:37.665648,2026-01-27T16:26:37.665648,33
sess_acc_006_usr_acc_006_1_32,org_001,acc_006,usr_acc_006_1,2026-01-31T10:43:37.665681,2026-01-31T10:57:37.665681,14
sess_acc_006_usr_acc_006_1_31,org_001,acc_006,usr_acc_006_1,2026-02-01T14:02:37.665699,2026-02-01T15:01:37.665699,59
sess_acc_006_usr_acc_006_1_30,org_001,acc_006,usr_acc_006_1,2026-02-02T12:00:37.665721,2026-02-02T12:47:37.665721,47
sess_acc_006_usr_acc_006_1_29,org_001,acc_006,usr_acc_006_1,2026-02-03T18:39:37.665749,2026-02-03T20:08:37.665749,89
sess_acc_006_usr_acc_006_1_10,org_001,acc_006,usr_acc_006_1,2026-02-22T18:22:37.665848,2026-02-22T19:24:37.665848,62
sess_acc_006_usr_acc_006_1_9,org_001,acc_006,usr_acc_006_1,2026-02-23T08:43:37.665930,2026-02-23T09:29:37.665930,46
sess_acc_006_usr_acc_006_2_59,org_001,acc_006,usr_acc_006_2,2026-01-04T09:06:37.666004,2026-01-04T09:32:37.666004,26
sess_acc_006_usr_acc_006_2_58,org_001,acc_006,usr_acc_006_2,2026-01-05T18:40:37.666042,2026-01-05T19:12:37.666042,32
sess_acc_006_usr_acc_006_2_55,org_001,acc_006,usr_acc_006_2,2026-01-08T09:47:37.666067,2026-01-08T10:11:37.666067,24
sess_acc_006_usr_acc_006_2_53,org_001,acc_006,usr_acc_006_2,2026-01-10T09:03:37.666079,2026-01-10T09:30:37.666079,27
sess_acc_006_usr_acc_006_2_50,org_001,acc_006,usr_acc_006_2,2026-01-13T15:40:37.666097,2026-01-13T16:36:37.666097,56
sess_acc_006_usr_acc_006_2_49,org_001,acc_006,usr_acc_006_2,2026-01-14T08:41:37.666118,2026-01-14T10:05:37.666118,84
sess_acc_006_usr_acc_006_2_48,org_001,acc_006,usr_acc_006_2,2026-01-15T09:22:37.666131,2026-01-15T10:31:37.666131,69
sess_acc_006_usr_acc_006_2_46,org_001,acc_006,usr_acc_006_2,2026-01-17T09:18:37.666150,2026-01-17T10:19:37.666150,61
sess_acc_006_usr_acc_006_2_45,org_001,acc_006,usr_acc_006_2,2026-01-18T11:08:37.666179,2026-01-18T12:03:37.666179,55
